,id,Age
86,74137,5.873980841432346
87,74138,16.28659649655131
88,74139,10.669696429500073
89,74140,13.420116983325485
90,74141,9.734160243300252
91,74142,11.176216464023613
92,74143,14.850742604092819
93,74144,15.385541654934965
94,74145,11.45815549963924
95,74146,8.15085760851246
96,74147,10.622321492182543
97,74148,5.941500839603267
98,74149,10.872001024525684
99,74150,7.925644744358884
100,74151,7.473372920059989
101,74152,13.472399607609411
102,74153,11.007543283623168
103,74154,8.129219027788132
104,74155,6.760274706339457
105,74156,12.789792984106207
106,74157,11.19926804343343
107,74158,13.554708645256177
108,74159,10.314957341116603
109,74160,13.02239962981188
110,74161,10.973918926681286
111,74162,9.849806940093874
112,74163,10.571540354824732
113,74164,9.634840528055044
114,74165,10.851761920866139
115,74166,8.85658143752664
116,74167,11.07973229503806
117,74168,10.50585043201873
118,74169,11.621342717314665
119,74170,10.20010714358234
120,74171,12.548690336533667
121,74172,11.605491010516378
122,74173,8.186040333827805
123,74174,12.161573854832657
124,74175,9.648391260738094
125,74176,9.941987317750387
126,74177,11.143093802621362
127,74178,11.899052098848145
128,74179,13.800503620370844
129,74180,5.842946075540892
130,74181,8.752235712765335
131,74182,10.190665359246733
132,74183,7.434851687660302
133,74184,11.8701086265111
134,74185,12.012827611643552
135,74186,10.963064589600766
136,74187,9.06481054555955
137,74188,13.02186106814699
138,74189,5.961131546565255
139,74190,9.238768715320951
140,74191,11.253690695414058
141,74192,12.369610385909724
142,74193,9.340395707907035
143,74194,4.746091055827119
144,74195,11.905698197226606
145,74196,11.917234285203175
146,74197,10.709179102773543
147,74198,7.189352094184125
148,74199,10.1483448618181
149,74200,11.45321355466097
150,74201,9.039559465833092
151,74202,12.012886069125646
152,74203,11.300882464585845
153,74204,10.440773057760042
154,74205,10.556460755407024
155,74206,9.840647955801792
156,74207,9.113598931217489
157,74208,12.647498007748908
158,74209,15.54427357978524
159,74210,10.633483669685445
160,74211,6.952786463014597
161,74212,9.182936375362845
162,74213,10.451706117320608
163,74214,12.638582865191726
164,74215,8.484700435326506
165,74216,7.692227597566546
166,74217,15.570054149751083
167,74218,11.789487624169219
168,74219,8.463622647592953
169,74220,14.977399619792138
170,74221,7.5743982050386816
171,74222,10.757924829504098
172,74223,9.698738574358067
173,74224,8.713554430758613
174,74225,10.708967585769718
175,74226,10.250502532617933
176,74227,11.291108310652024
177,74228,4.831029084308318
178,74229,11.874660141229107
179,74230,10.617206266698837
180,74231,8.252842407634958
181,74232,10.241074503436781
182,74233,6.763003772275713
183,74234,10.090410363550253
184,74235,12.219050641565136
185,74236,8.058800941385847
186,74237,9.132149909061253
187,74238,10.598945923257496
188,74239,6.613420655674226
189,74240,7.752796437561425
190,74241,7.756208010108516
191,74242,12.624269851880928
192,74243,10.715275081175363
193,74244,7.075222146591402
194,74245,11.27999365550055
195,74246,9.55088599649218
196,74247,9.135343957963377
197,74248,8.72687740330046
198,74249,13.597450298801547
199,74250,9.715799452152833
200,74251,14.549342822576538
201,74252,8.025592082906329
202,74253,11.97382011486334
203,74254,11.042879177857017
204,74255,11.145199781118158
205,74256,11.310584940510436
206,74257,12.213445603931081
207,74258,4.58297339911798
208,74259,11.656606662084567
209,74260,8.434540392979834
210,74261,7.328008152381916
211,74262,4.930645324133953
212,74263,11.438019183655339
213,74264,11.13325956363662
214,74265,11.793149125748315
215,74266,8.71379401274141
216,74267,11.7832664429523
217,74268,6.872712190915173
218,74269,7.463774475808311
219,74270,8.792819723378724
220,74271,11.596329286601861
221,74272,16.072617640317645
222,74273,6.868555775310085
223,74274,13.984514646965682
224,74275,8.770768389792616
225,74276,7.938339786817686
226,74277,9.30958793214753
227,74278,12.701208238715505
228,74279,11.397135402515545
229,74280,12.399011594503364
230,74281,13.461304458509723
231,74282,12.333244085168001
232,74283,11.077836867283358
233,74284,7.88556090487286
234,74285,7.601681429402053
235,74286,11.144346188303597
236,74287,10.37026180914153
237,74288,12.168093737671683
238,74289,7.907040346411042
239,74290,11.399070614592123
240,74291,11.23075543778307
241,74292,10.287232728351832
242,74293,7.501551288757957
243,74294,10.770792472145502
244,74295,13.055761637998486
245,74296,11.857440183633067
246,74297,10.983800822868442
247,74298,15.645666003465319
248,74299,11.13891038482592
249,74300,9.560615962920917
250,74301,10.289762123779143
251,74302,10.029490306145952
252,74303,9.994248900142578
253,74304,12.445782632550955
254,74305,9.693365872779477
255,74306,9.048700028636611
256,74307,8.246227806683045
257,74308,11.74947071679571
258,74309,10.624256417540078
259,74310,16.065055701335726
260,74311,8.57493654689992
261,74312,13.850068638239794
262,74313,11.941227364811368
263,74314,10.840673716006
264,74315,9.660401572173924
265,74316,8.468738465731027
266,74317,10.102862956262271
267,74318,11.965383269691884
268,74319,12.562965742408092
269,74320,7.683921175825557
270,74321,7.836325294133665
271,74322,11.452801177832939
272,74323,11.573988315275393
273,74324,12.339456201116864
274,74325,8.855361330305115
275,74326,7.101259936280949
276,74327,10.34177820792981
277,74328,10.519332485928008
278,74329,9.372235659889721
279,74330,8.395372920026697
280,74331,5.868110950350205
281,74332,10.861828313303693
282,74333,14.345415057362061
283,74334,12.014446416806543
284,74335,11.331492124077041
285,74336,8.550485221585713
286,74337,8.72863389551523
287,74338,10.067009464997817
288,74339,9.815895967223202
289,74340,8.742315838876888
290,74341,9.285571298097713
291,74342,8.714627770256097
292,74343,8.914737647907616
293,74344,11.394712511787127
294,74345,10.008341162029977
295,74346,7.435932152766796
296,74347,12.250687426230467
297,74348,10.574574171446606
298,74349,8.619538931621399
299,74350,11.147986335662978
300,74351,12.623885367004704
301,74352,13.786418272881587
302,74353,10.536647981559664
303,74354,12.794749043864812
304,74355,7.226749077076102
305,74356,6.1856650339492205
306,74357,10.232976227566521
307,74358,7.100360345857428
308,74359,9.015696239464157
309,74360,8.688604544749786
310,74361,10.935278668638816
311,74362,8.383653787628615
312,74363,9.147196806142247
313,74364,10.251219923424156
314,74365,6.073550071896987
315,74366,5.992426559541576
316,74367,8.121961890229082
317,74368,8.632582230569762
318,74369,9.175329840538678
319,74370,11.881687050319538
320,74371,10.954116295893812
321,74372,10.585432077683613
322,74373,10.14319592371864
323,74374,9.13241461318945
324,74375,7.6062209394304165
325,74376,11.6048563467202
326,74377,10.461947417348732
327,74378,13.821918271320492
328,74379,11.737454506595519
329,74380,10.11583393637356
330,74381,9.328665178403199
331,74382,12.016239379410184
332,74383,8.22429340143838
333,74384,10.810503922847172
334,74385,10.050814784176875
335,74386,12.926030752579372
336,74387,11.574285342224503
337,74388,6.981872646880122
338,74389,9.301064341839467
339,74390,6.264666938615369
340,74391,8.34036438315731
341,74392,9.260984832657709
342,74393,12.564039382987854
343,74394,7.170308925959068
344,74395,9.439655291272214
345,74396,10.124922468880762
346,74397,7.452438552714532
347,74398,9.604982111973154
348,74399,11.874490329123862
349,74400,12.498005742870934
350,74401,7.840757248907015
351,74402,8.174122557154952
352,74403,10.369544535421579
353,74404,7.18283610346378
354,74405,17.819247284613734
355,74406,5.406765727193271
356,74407,9.234329962252357
357,74408,9.972469883979898
358,74409,12.765381528247325
359,74410,10.61465132313576
360,74411,11.481870308467869
361,74412,10.23230536395275
362,74413,10.763377036681739
363,74414,11.465979984517332
364,74415,13.02595779845677
365,74416,10.948527886545685
366,74417,16.47387581881321
367,74418,8.481001683202917
368,74419,10.650040490109987
369,74420,10.621213512494641
370,74421,10.020153799181003
371,74422,5.796523476044008
372,74423,9.373843084628533
373,74424,7.806869742608958
374,74425,7.714515811751722
375,74426,11.093337318375571
376,74427,9.373435789468509
377,74428,9.59377984483274
378,74429,13.709232907404836
379,74430,6.011041704902526
380,74431,5.864754251406055
381,74432,10.146614933094249
382,74433,13.271765342002517
383,74434,11.81366462275048
384,74435,10.124569223392546
385,74436,12.027041391918289
386,74437,9.911083437213792
387,74438,11.582434607183846
388,74439,8.301061818245845
389,74440,11.819295340690989
390,74441,8.857274768453939
391,74442,11.889474598390994
392,74443,6.551658306664038
393,74444,9.072077991342105
394,74445,11.379847761182262
395,74446,13.361446084576947
396,74447,9.363493011487733
397,74448,5.259844631161908
398,74449,7.101826969580758
399,74450,10.536327908157116
400,74451,13.590280361660362
401,74452,10.797728104980926
402,74453,6.6596532570964495
403,74454,10.609802995409229
404,74455,8.876061904830586
405,74456,11.5741119336436
406,74457,7.0720647288632925
407,74458,7.842142023074437
408,74459,9.67661474348231
409,74460,7.953429068281416
410,74461,12.813286963658417
411,74462,8.842505827149868
412,74463,11.306108294822412
413,74464,13.17816625961035
414,74465,5.607096783749771
415,74466,12.24363401033483
416,74467,11.734025792675801
417,74468,8.829395131413452
418,74469,10.366787077985855
419,74470,13.19902333774272
420,74471,12.541255558047144
421,74472,12.31863461021571
422,74473,16.300113582418923
423,74474,5.914358648350879
424,74475,11.517722046292324
425,74476,10.24864635786362
426,74477,9.722874148871176
427,74478,9.786945590574717
428,74479,14.06531408377571
429,74480,9.764854112162443
430,74481,8.779269834850023
431,74482,9.569417270904527
432,74483,9.747752696926925
433,74484,12.003606884251845
434,74485,14.159950672543125
435,74486,6.871033385441335
436,74487,5.482714499013608
437,74488,9.483121474482468
438,74489,7.791760627911282
439,74490,7.218111967416883
440,74491,9.245037301481705
441,74492,6.8428390666918855
442,74493,10.561129724287262
443,74494,12.326572190000082
444,74495,12.408413086923122
445,74496,6.0966736451495676
446,74497,9.936976089684187
447,74498,10.601461021839958
448,74499,6.60028193712267
449,74500,9.86577196970743
450,74501,10.552260011146918
451,74502,11.434430635737176
452,74503,9.921064142492249
453,74504,12.37225622045612
454,74505,9.166385075550142
455,74506,9.77712916309153
456,74507,9.425545588419432
457,74508,7.1634599588423775
458,74509,13.618694538020709
459,74510,11.440176022718656
460,74511,12.066276183894182
461,74512,10.842751561889461
462,74513,11.711668880580572
463,74514,9.782701269408
464,74515,9.90757487797308
465,74516,6.261965245291826
466,74517,7.137222881349476
467,74518,11.592358048326279
468,74519,10.677864109017882
469,74520,5.840120928686382
470,74521,9.043823838367283
471,74522,10.60053301548242
472,74523,10.450681798200215
473,74524,9.179458604518738
474,74525,7.175014139013687
475,74526,8.18625520285474
476,74527,10.535287927427245
477,74528,9.877048086685226
478,74529,9.72739676974383
479,74530,10.072822264963321
480,74531,10.28466818714114
481,74532,9.391307784855623
482,74533,10.524250016379515
483,74534,7.224182467379464
484,74535,12.244143537833331
485,74536,6.176496142667532
486,74537,7.183498863862965
487,74538,10.523499648111379
488,74539,9.328601857752226
489,74540,8.378890637324979
490,74541,9.838675963194756
491,74542,10.6616900215984
492,74543,10.649485649113936
493,74544,10.557207780455244
494,74545,9.698503706009772
495,74546,15.090349158952225
496,74547,11.17740309922523
497,74548,14.262729618629482
498,74549,7.710793777393761
499,74550,13.84298334020308
500,74551,11.793973108481932
501,74552,9.924432837790466
502,74553,9.68560388983543
503,74554,10.006530937980937
504,74555,10.710958192352827
505,74556,9.012384048297793
506,74557,11.901398642014772
507,74558,10.382433739579994
508,74559,10.42320738788693
509,74560,9.93636860706151
510,74561,12.262699608465628
511,74562,5.615482857134165
512,74563,9.747816166290217
513,74564,10.781450164938637
514,74565,9.642274171715599
515,74566,9.747018673981284
516,74567,13.60108385782662
517,74568,5.569848172822766
518,74569,14.381885969149728
519,74570,11.996128353062943
520,74571,4.769802769933032
521,74572,6.745245338966102
522,74573,13.04745404685751
523,74574,10.910772380214652
524,74575,6.367171146587646
525,74576,8.244233665497035
526,74577,8.592081866897953
527,74578,6.79166295511817
528,74579,11.597706101675296
529,74580,10.250436275197579
530,74581,10.667398701917518
531,74582,5.654080639661282
532,74583,10.55517459597635
533,74584,11.336831878998115
534,74585,13.893691947147978
535,74586,4.527737180519567
536,74587,6.490571289644528
537,74588,9.468866988293602
538,74589,9.173407605542877
539,74590,11.897463013973216
540,74591,9.563685766612704
541,74592,11.086460543127115
542,74593,5.427264766518289
543,74594,10.432816032525361
544,74595,13.046261126227549
545,74596,11.92749797070822
546,74597,8.10870762402092
547,74598,5.511916920437135
548,74599,9.252552924970704
549,74600,6.443381178928725
550,74601,7.546893716357989
551,74602,9.604335255153236
552,74603,5.838759603261915
553,74604,12.293720799729002
554,74605,6.112058650887537
555,74606,8.487058752087055
556,74607,11.704222545581729
557,74608,10.02381144243326
558,74609,6.438894373883587
559,74610,11.670999111973703
560,74611,8.617605301684371
561,74612,12.37433032367796
562,74613,10.130053439835587
563,74614,9.122515626263176
564,74615,10.573221268335733
565,74616,7.083343598489822
566,74617,11.274409950967652
567,74618,6.594596194138298
568,74619,8.625122314502725
569,74620,8.998288697223678
570,74621,6.211439364936899
571,74622,8.666466172974406
572,74623,7.6055855277700655
573,74624,9.463381886765102
574,74625,10.343894328450641
575,74626,11.672204995818234
576,74627,9.50064684613798
577,74628,11.096881891220324
578,74629,11.18123399984552
579,74630,14.192705164290842
580,74631,12.494942447313807
581,74632,8.354385423068662
582,74633,14.090149235723718
583,74634,9.428787700646652
584,74635,10.957810736014508
585,74636,12.910353634392141
586,74637,7.594313009148943
587,74638,6.487738664034434
588,74639,9.758569123498962
589,74640,8.152126389560223
590,74641,7.430127739677242
591,74642,8.966747291464975
592,74643,11.469063677071851
593,74644,11.373688276464934
594,74645,4.6021233308726
595,74646,8.95459306033207
596,74647,10.365409256353312
597,74648,11.99899449315011
598,74649,6.716390174206344
599,74650,12.831833392129461
600,74651,9.997893521170706
601,74652,12.191856604733772
602,74653,5.853546306905413
603,74654,12.379824783835268
604,74655,11.864950128917226
605,74656,8.665768593878367
606,74657,9.005648017713668
607,74658,12.135386111021681
608,74659,10.219155577730234
609,74660,10.33675648783854
610,74661,13.320820237091606
611,74662,8.000304994983995
612,74663,11.46445039607713
613,74664,11.531261618976561
614,74665,13.331049036737998
615,74666,11.065036531920573
616,74667,8.809553283463304
617,74668,12.2655856058614
618,74669,10.824999343869528
619,74670,11.835987011796028
620,74671,10.409197058995424
621,74672,10.028666177978952
622,74673,10.240260258930732
623,74674,9.598329335622182
624,74675,11.879326693213052
625,74676,10.042178332445296
626,74677,10.415776901907687
627,74678,10.430122621004067
628,74679,10.827771137605128
629,74680,10.56978587003299
630,74681,8.474881764387323
631,74682,10.247169170946627
632,74683,6.433120835874481
633,74684,7.5602979005238105
634,74685,6.251374127259409
635,74686,5.971204866650785
636,74687,9.97145335119944
637,74688,10.365945296479481
638,74689,9.549004776829165
639,74690,9.08180018902241
640,74691,10.48870162296663
641,74692,7.827769122369203
642,74693,7.944876199929619
643,74694,11.035854345984234
644,74695,10.004746121483038
645,74696,6.220942078933042
646,74697,9.26541068802582
647,74698,7.079775454600977
648,74699,11.261594134121653
649,74700,8.056743041310058
650,74701,10.071876154748228
651,74702,12.692203191741484
652,74703,6.893382406905404
653,74704,11.203808507449917
654,74705,5.760136370129757
655,74706,6.44967899427663
656,74707,5.739290790911104
657,74708,12.517435269230024
658,74709,9.921075109283242
659,74710,6.906244359057483
660,74711,12.103939564718843
661,74712,12.98634723895043
662,74713,7.6355629258658775
663,74714,8.23525954311776
664,74715,10.915835076901585
665,74716,7.907215444064185
666,74717,8.383426870519992
667,74718,10.299507823024662
668,74719,9.279565239155943
669,74720,8.640055372084518
670,74721,11.16715391530888
671,74722,14.232942836506819
672,74723,10.498494466259388
673,74724,11.750684780307132
674,74725,14.56061692015923
675,74726,11.88662306980276
676,74727,8.04190091865593
677,74728,11.902090463979047
678,74729,8.65402639867958
679,74730,10.439979151356312
680,74731,9.342957999124284
681,74732,11.251673556502976
682,74733,11.661025349858917
683,74734,7.374715706267331
684,74735,11.822378644268227
685,74736,7.939395387853774
686,74737,11.951691525252453
687,74738,7.5552775892069715
688,74739,11.417045912556844
689,74740,9.2327261326973
690,74741,9.002907749804233
691,74742,12.54364661670986
692,74743,11.828182201718832
693,74744,8.960831084266
694,74745,8.762011224576746
695,74746,12.090425803575688
696,74747,11.074803836985026
697,74748,11.169705235897615
698,74749,9.899992222448008
699,74750,7.296913374859674
700,74751,9.925099138597417
701,74752,8.667189196613803
702,74753,7.591550350735879
703,74754,13.150515650559097
704,74755,11.184939032568007
705,74756,7.128899521698571
706,74757,10.241658784148665
707,74758,12.207400374527452
708,74759,8.003895597678033
709,74760,12.660131007608381
710,74761,9.469910767535215
711,74762,7.421303725729572
712,74763,14.383582328064392
713,74764,10.484668264681252
714,74765,10.105954077961627
715,74766,10.118252972799944
716,74767,7.077216701926446
717,74768,9.749259889497
718,74769,8.949119289468488
719,74770,9.614467897747968
720,74771,12.307985871564242
721,74772,11.555901014623498
722,74773,9.683162250024841
723,74774,11.366800861919003
724,74775,12.471770565645407
725,74776,10.49822438306842
726,74777,6.520287929808111
727,74778,6.793748884283978
728,74779,10.133631099963976
729,74780,11.184780796533666
730,74781,8.644253723617233
731,74782,8.833874223201063
732,74783,10.624373457711219
733,74784,10.408638762834986
734,74785,12.777025209946128
735,74786,10.85248562918827
736,74787,13.5455855984196
737,74788,7.316674998228386
738,74789,5.396207225477411
739,74790,8.96497500197184
740,74791,12.782631245124403
741,74792,6.172353599311675
742,74793,7.208178585345612
743,74794,12.222070091755395
744,74795,12.757368887488358
745,74796,12.446187328093973
746,74797,8.606826919684483
747,74798,14.17628429111333
748,74799,10.499425859317071
749,74800,15.002738984863747
750,74801,9.470715922080842
751,74802,12.176998476787443
752,74803,12.252067947795641
753,74804,10.40103598803383
754,74805,10.356239920493781
755,74806,5.537365796673199
756,74807,5.614372689064414
757,74808,7.586065697303072
758,74809,15.420499327013427
759,74810,6.6945571950966
760,74811,10.387541038920661
761,74812,9.223704159105814
762,74813,12.496955086498009
763,74814,10.966894169238351
764,74815,8.708203573528586
765,74816,12.012650332360387
766,74817,14.05575762541774
767,74818,9.831357825267975
768,74819,9.045918471062947
769,74820,11.545789645932253
770,74821,11.342138554503054
771,74822,10.622022410845606
772,74823,8.108354717462904
773,74824,11.525144487221201
774,74825,7.316961821978939
775,74826,9.854787593356823
776,74827,11.024876662962832
777,74828,10.493504488747446
778,74829,10.99957241796694
779,74830,9.764976066645595
780,74831,7.763592287551239
781,74832,7.892843995706979
782,74833,16.516182452393995
783,74834,12.75623048482344
784,74835,9.731725015415194
785,74836,10.752454409550346
786,74837,13.071363063819408
787,74838,9.008440939657712
788,74839,7.482195778035793
789,74840,9.238609110720663
790,74841,9.601155393642102
791,74842,11.141430799112712
792,74843,8.755264916255907
793,74844,9.295430757564269
794,74845,10.698948000195253
795,74846,11.453930824154163
796,74847,9.43135572145918
797,74848,10.831314011724945
798,74849,10.383502776061333
799,74850,6.969085671841169
800,74851,8.975972793347067
801,74852,11.268999641974865
802,74853,5.603588709823809
803,74854,14.729905594260742
804,74855,13.330940555776149
805,74856,11.571802003377353
806,74857,16.08498682418225
807,74858,10.702827005585252
808,74859,10.101625917856634
809,74860,9.818942555216523
810,74861,11.722087222477462
811,74862,10.606898024138903
812,74863,8.301907394560281
813,74864,12.974687348229306
814,74865,10.516710474405457
815,74866,11.727264707431651
816,74867,13.249222520548578
817,74868,9.616432974795483
818,74869,9.27433864848702
819,74870,11.455337460563655
820,74871,9.752316686360096
821,74872,9.270053078686571
822,74873,12.902511636872909
823,74874,13.161602237088875
824,74875,9.996125787646461
825,74876,10.564604151469474
826,74877,10.469487852590024
827,74878,7.423675089538055
828,74879,8.1539579291025
829,74880,10.195900813356307
830,74881,10.96687013858094
831,74882,9.17665230307531
832,74883,10.39299168670868
833,74884,7.29028611507964
834,74885,12.225980967227379
835,74886,11.609322105842654
836,74887,5.720241323710271
837,74888,9.489288234384752
838,74889,8.221387807201312
839,74890,8.622848008328543
840,74891,11.628620917854082
841,74892,10.572766292324435
842,74893,10.236365394682455
843,74894,13.388433381939837
844,74895,8.666349955068856
845,74896,10.479665779485085
846,74897,9.722459983450998
847,74898,10.306618803256674
848,74899,13.178503630219058
849,74900,12.544492176865454
850,74901,7.54564718148648
851,74902,6.443890531438067
852,74903,10.887408818770531
853,74904,10.870761417804161
854,74905,10.335034165333735
855,74906,10.814451906735634
856,74907,6.171205364518549
857,74908,10.300097254266365
858,74909,10.072696076787489
859,74910,11.156699556877225
860,74911,8.601558155256885
861,74912,9.779053494464616
862,74913,12.117026883044904
863,74914,10.882705048947892
864,74915,6.543106267146299
865,74916,12.69870508793484
866,74917,6.938735393325036
867,74918,14.440578468268747
868,74919,13.715562775823571
869,74920,10.97634596774964
870,74921,4.806490925388492
871,74922,9.708544949252955
872,74923,9.953750390300268
873,74924,12.081642936627475
874,74925,9.442086915859367
875,74926,11.16679257033619
876,74927,7.192779450555551
877,74928,7.05193266653507
878,74929,8.838305785033613
879,74930,9.449990475504148
880,74931,10.26970762968489
881,74932,8.207126597001187
882,74933,15.74771688369357
883,74934,9.780397383259226
884,74935,11.37923593819728
885,74936,8.17918616183203
886,74937,8.331290074560911
887,74938,10.333103070483634
888,74939,12.164712266714698
889,74940,7.54509082375021
890,74941,11.127985986852476
891,74942,8.331007846486349
892,74943,10.11267352915057
893,74944,10.554724753657243
894,74945,7.717982637885809
895,74946,10.280713895044784
896,74947,12.637504199507568
897,74948,7.993088131532803
898,74949,9.055646177194589
899,74950,5.566066003313164
900,74951,13.437344843225798
901,74952,11.94533818863544
902,74953,11.378027484507363
903,74954,9.777888629606181
904,74955,11.321089916599403
905,74956,7.329999945502987
906,74957,11.041021506336621
907,74958,8.263250192900163
908,74959,8.94242407577215
909,74960,10.047952492477702
910,74961,14.033037848336583
911,74962,11.759573611248385
912,74963,11.080580292586763
913,74964,9.148040057585023
914,74965,9.186736696441676
915,74966,8.751216146572256
916,74967,10.65942391202739
917,74968,9.102342373299535
918,74969,12.889102618153657
919,74970,11.07743612955528
920,74971,7.850312274224586
921,74972,7.342062691562633
922,74973,9.545459085483408
923,74974,17.12612523892906
924,74975,11.077382807882447
925,74976,12.150014064849994
926,74977,6.225190865465864
927,74978,6.268491173947045
928,74979,7.566346625549567
929,74980,10.67324718465673
930,74981,6.753054425877631
931,74982,10.65485507263838
932,74983,5.972864826131811
933,74984,7.9155756154166514
934,74985,11.018424693228203
935,74986,4.76450626676475
936,74987,8.469556035473447
937,74988,5.555335140418649
938,74989,8.655619295588853
939,74990,10.05362306588203
940,74991,8.223324828561928
941,74992,8.896638824192328
942,74993,11.486996537588169
943,74994,6.775272382492172
944,74995,10.50183100357625
945,74996,11.71369656929123
946,74997,7.454479402090939
947,74998,13.598495306649504
948,74999,10.291601487527032
949,75000,9.985708615164109
950,75001,14.569151772780323
951,75002,8.066468257589795
952,75003,10.340177787850202
953,75004,9.208290774986757
954,75005,10.498176000692663
955,75006,14.2008731841976
956,75007,11.129479022312012
957,75008,9.996889468410298
958,75009,8.077738372219471
959,75010,11.4938799958928
960,75011,9.904156794032382
961,75012,11.876336665190085
962,75013,5.5372430702057684
963,75014,6.928575948532414
964,75015,8.625876887684
965,75016,7.878194640731621
966,75017,14.110009386312555
967,75018,13.399460251314572
968,75019,4.679071655035363
969,75020,14.226861692796902
970,75021,7.981950269186466
971,75022,8.769387352587325
972,75023,12.131045088231335
973,75024,4.836314889427705
974,75025,11.6677616188888
975,75026,10.522547680340796
976,75027,10.070621783404256
977,75028,12.155020426278831
978,75029,8.590937581990866
979,75030,10.4579991696059
980,75031,11.323534488434017
981,75032,9.228036920314354
982,75033,11.127053616301566
983,75034,6.241901223267286
984,75035,10.193432187927629
985,75036,10.506389313761762
986,75037,10.62498780826479
987,75038,11.387788161425284
988,75039,10.855908515810093
989,75040,10.366669101771842
990,75041,7.623965015303032
991,75042,11.574074069374696
992,75043,8.65435099884403
993,75044,12.564856448094673
994,75045,12.150465938518323
995,75046,9.4181179972153
996,75047,12.028629231359517
997,75048,10.837293428096793
998,75049,9.750675663075128
999,75050,10.43185176209154
1000,75051,6.714629471580313
1001,75052,12.629272528530013
1002,75053,10.963985864496689
1003,75054,9.444045630313232
1004,75055,6.964207338136408
1005,75056,10.245249827396783
1006,75057,10.891372526458248
1007,75058,10.839279321999545
1008,75059,7.286013035242368
1009,75060,7.559003418107913
1010,75061,12.442098101909615
1011,75062,10.22635329365345
1012,75063,6.326337183043143
1013,75064,9.772576053315792
1014,75065,5.003088692615073
1015,75066,8.46841164036148
1016,75067,10.471413948244415
1017,75068,8.323252647585843
1018,75069,12.669239326000511
1019,75070,16.41959636145511
1020,75071,8.665765434808648
1021,75072,9.878271833544733
1022,75073,6.836516308420192
1023,75074,8.36697286106366
1024,75075,7.119678361998401
1025,75076,12.36474357976389
1026,75077,9.017338062242375
1027,75078,10.37402973126212
1028,75079,8.321286905187801
1029,75080,7.916181460310618
1030,75081,7.878137373471625
1031,75082,11.05134255202572
1032,75083,8.508921241919264
1033,75084,14.499621691825453
1034,75085,9.672559230243131
1035,75086,8.699872596458604
1036,75087,10.494839834721207
1037,75088,6.784309657375543
1038,75089,10.293827906387122
1039,75090,11.095203280096163
1040,75091,7.578443318814383
1041,75092,13.921161361962408
1042,75093,11.625981785828976
1043,75094,6.679794927249608
1044,75095,7.315411050422648
1045,75096,8.013315224122575
1046,75097,7.84981616392449
1047,75098,11.337275069131575
1048,75099,13.077753955283939
1049,75100,12.62440118950665
1050,75101,11.032544866092463
1051,75102,10.265882417096869
1052,75103,10.730023250114566
1053,75104,6.248419805158271
1054,75105,8.081102635833744
1055,75106,7.660624253060424
1056,75107,13.272311993372483
1057,75108,8.132515925992307
1058,75109,10.182423567126461
1059,75110,13.057640552919487
1060,75111,12.206029810321109
1061,75112,8.729960519102338
1062,75113,8.35787319559092
1063,75114,12.795886845514904
1064,75115,12.121498112790604
1065,75116,6.873442916196135
1066,75117,8.441725690266217
1067,75118,11.892911258562368
1068,75119,9.03614380319367
